idFactura;idReserva;idServicio;idProducto;cantidad
39472;238772;55;71;13
39473;30717;46;68;35
39474;208931;49;70;28
39475;201126;37;66;90
39476;80807;49;70;87
39477;127031;40;67;12
39478;68526;55;71;94
39479;144938;40;67;89
39480;10962;55;71;65
39481;80454;43;69;74
39482;209716;43;69;3
39483;191032;46;68;60
39484;153143;55;71;23
39485;21285;37;66;6
39486;238305;49;70;52
39487;147119;49;70;38
39488;54039;40;67;67
39489;230146;46;68;31
39490;65056;37;66;66
39491;58413;49;70;99
39492;125569;40;67;54
39493;177638;43;69;77
39494;159632;49;70;75
39495;206357;55;71;18
39496;111527;37;66;52
39497;24666;55;71;82
39498;245250;55;71;89
39499;225546;37;66;20
39500;24679;49;70;10
39501;179466;40;67;85
39502;65494;55;71;62
39503;118660;55;71;8
39504;224157;37;66;86
39505;103384;40;67;77
39506;86814;55;71;71
39507;144370;43;69;10
39508;136509;40;67;71
39509;215844;55;71;73
39510;221166;55;71;85
39511;41661;43;69;8
39512;217959;43;69;38
39513;49486;37;66;6
39514;131466;43;69;55
39515;37269;43;69;77
39516;109760;40;67;38
39517;184729;37;66;31
39518;241054;37;66;20
39519;127867;46;68;76
39520;11835;37;66;100
39521;92655;37;66;64
39522;104888;55;71;3
39523;214520;43;69;15
39524;101772;37;66;3
39525;17738;49;70;34
39526;213094;37;66;12
39527;80362;55;71;21
39528;211356;49;70;31
39529;212332;49;70;20
39530;22753;55;71;35
39531;241161;43;69;96
39532;21886;49;70;23
39533;228401;37;66;35
39534;122586;55;71;7
39535;214637;46;68;49
39536;190659;55;71;78
39537;102219;55;71;27
39538;138726;49;70;91
39539;66338;49;70;34
39540;20939;49;70;35
39541;185534;37;66;89
39542;153838;37;66;71
39543;92946;43;69;1
39544;25429;37;66;87
39545;165432;49;70;57
39546;82116;46;68;83
39547;55689;40;67;51
39548;34464;40;67;97
39549;48523;43;69;48
39550;223262;37;66;6
39551;183639;49;70;82
39552;186211;49;70;27
39553;111437;49;70;72
39554;241841;40;67;29
39555;106191;46;68;20
39556;202530;49;70;99
39557;214887;46;68;27
39558;79241;46;68;81
39559;51162;55;71;41
39560;209084;49;70;18
39561;6027;40;67;5
39562;22060;37;66;75
39563;6700;55;71;77
39564;103660;55;71;56
39565;222047;46;68;75
39566;88702;43;69;61
39567;229476;46;68;14
39568;156560;37;66;19
39569;35929;37;66;60
39570;178651;40;67;3
39571;169526;40;67;52
39572;98056;55;71;59
39573;105406;49;70;13
39574;54229;46;68;37
39575;137850;43;69;14
39576;200227;37;66;54
39577;247967;49;70;59
39578;4681;40;67;49
39579;238434;55;71;79
39580;128328;43;69;62
39581;116112;46;68;58
39582;218925;40;67;73
39583;31482;49;70;60
39584;118829;46;68;88
39585;246711;55;71;35
39586;238756;40;67;65
39587;90119;49;70;4
39588;165152;37;66;89
39589;165431;40;67;63
39590;97650;49;70;46
39591;146172;37;66;63
39592;177772;49;70;85
39593;235169;49;70;34
39594;122553;55;71;89
39595;107782;49;70;9
39596;100266;55;71;83
39597;174405;40;67;22
39598;153952;49;70;100
39599;182524;49;70;65
39600;117833;55;71;47
39601;128692;43;69;3
39602;235307;49;70;98
39603;106318;49;70;37
39604;155562;55;71;79
39605;31743;43;69;7
39606;199561;46;68;98
39607;165964;46;68;85
39608;47881;55;71;79
39609;90215;49;70;62
39610;43944;43;69;8
39611;59167;49;70;87
39612;9826;40;67;66
39613;162745;40;67;8
39614;203413;43;69;2
39615;124653;40;67;69
39616;165291;46;68;9
39617;232580;40;67;69
39618;88085;40;67;47
39619;24707;55;71;65
39620;59158;43;69;75
39621;74372;49;70;32
39622;68998;37;66;95
39623;238414;55;71;69
39624;86078;49;70;95
39625;57718;40;67;48
39626;245026;40;67;63
39627;187607;40;67;2
39628;28038;40;67;61
39629;204221;55;71;30
39630;182936;40;67;90
39631;122969;55;71;1
39632;122376;40;67;31
39633;153817;46;68;90
39634;143163;55;71;19
39635;12109;55;71;73
39636;161683;43;69;54
39637;21545;37;66;51
39638;76778;40;67;71
39639;141869;43;69;41
39640;74752;40;67;37
39641;168095;49;70;7
39642;191748;40;67;37
39643;220236;46;68;26
39644;220237;40;67;72
39645;224012;49;70;94
39646;137127;55;71;45
39647;38637;49;70;51
39648;241350;55;71;35
39649;112262;55;71;4
39650;149315;40;67;31
39651;149817;37;66;40
39652;173645;55;71;91
39653;8971;37;66;7
39654;38399;43;69;85
39655;82496;46;68;26
39656;93727;55;71;20
39657;216096;40;67;57
39658;227360;55;71;25
39659;244950;43;69;78
39660;220302;49;70;98
39661;226027;43;69;62
39662;189547;55;71;21
39663;14581;40;67;14
39664;164547;37;66;1
39665;54874;40;67;36
39666;123435;37;66;26
39667;157774;40;67;60
39668;223621;37;66;85
39669;146436;46;68;84
39670;72457;37;66;54
39671;88470;43;69;82
39672;133824;46;68;88
39673;19590;40;67;78
39674;146851;37;66;60
39675;32232;46;68;25
39676;247481;49;70;36
39677;245754;43;69;35
39678;58053;40;67;56
39679;166637;46;68;47
39680;212818;49;70;82
39681;169079;55;71;80
39682;133657;49;70;58
39683;198666;43;69;74
39684;206522;43;69;66
39685;123936;40;67;37
39686;64479;40;67;43
39687;191501;40;67;87
39688;247117;49;70;54
39689;219645;49;70;99
39690;162747;37;66;50
39691;98799;37;66;65
39692;130457;40;67;16
39693;244398;49;70;48
39694;99317;37;66;8
39695;207339;43;69;73
39696;134295;37;66;53
39697;154709;37;66;9
39698;112045;40;67;30
39699;23964;46;68;46
39700;52559;37;66;2
39701;245293;43;69;40
39702;155900;55;71;60
39703;113923;55;71;94
39704;18601;49;70;14
39705;235499;49;70;8
39706;17642;49;70;78
39707;163407;43;69;60
39708;110632;55;71;20
39709;203228;37;66;2
39710;46088;43;69;36
39711;186941;55;71;73
39712;246572;46;68;20
39713;110174;49;70;32
39714;35756;40;67;70
39715;213809;46;68;100
39716;16151;46;68;89
39717;91633;55;71;90
39718;70105;55;71;4
39719;110512;43;69;72
39720;93813;46;68;58
39721;71435;43;69;10
39722;123234;55;71;50
39723;168035;37;66;98
39724;11731;46;68;15
39725;214833;40;67;32
39726;146880;40;67;92
39727;246306;46;68;87
39728;16414;49;70;26
39729;132721;46;68;72
39730;36538;49;70;1
39731;38724;37;66;15
39732;241750;37;66;87
39733;199959;37;66;78
39734;110869;49;70;36
39735;114631;55;71;6
39736;202907;46;68;1
39737;235150;43;69;90
39738;221845;46;68;55
39739;161684;43;69;69
39740;77342;49;70;93
39741;27768;40;67;15
39742;21827;37;66;53
39743;10354;40;67;72
39744;61604;49;70;21
39745;157653;43;69;30
39746;46234;55;71;42
39747;239721;43;69;2
39748;40759;40;67;45
39749;178720;43;69;75
39750;42150;40;67;51
39751;246624;43;69;38
39752;63688;55;71;67
39753;243020;49;70;89
39754;44587;40;67;91
39755;235347;49;70;47
39756;161558;37;66;34
39757;20094;46;68;54
39758;246377;40;67;73
39759;62309;40;67;25
39760;68231;43;69;84
39761;70385;43;69;59
39762;183154;55;71;10
39763;38229;37;66;57
39764;40896;37;66;24
39765;79395;46;68;65
39766;79537;49;70;17
39767;9349;40;67;29
39768;249536;49;70;65
39769;248139;37;66;34
39770;119989;37;66;28
39771;64966;46;68;56
39772;5285;46;68;52
39773;97729;49;70;29
39774;47189;49;70;28
39775;45129;43;69;33
39776;192578;37;66;45
39777;92418;46;68;88
39778;118894;49;70;32
39779;231758;46;68;4
39780;240272;37;66;99
39781;2146;40;67;22
39782;584;49;70;64
39783;241671;49;70;62
39784;127482;40;67;70
39785;26968;43;69;99
39786;22351;43;69;21
39787;246632;37;66;61
39788;205057;46;68;8
39789;83113;55;71;90
39790;45099;40;67;48
39791;82107;55;71;86
39792;51854;40;67;44
39793;197136;46;68;90
39794;220036;40;67;24
39795;148728;43;69;98
39796;28385;40;67;41
39797;208189;55;71;87
39798;73907;49;70;100
39799;184781;37;66;59
39800;87734;37;66;99
39801;23979;49;70;82
39802;136438;55;71;14
39803;107194;49;70;59
39804;186934;49;70;81
39805;45815;55;71;91
39806;130073;49;70;75
39807;36237;46;68;39
39808;70921;40;67;12
39809;6260;37;66;62
39810;84195;49;70;56
39811;75894;46;68;77
39812;21627;43;69;81
39813;21653;46;68;56
39814;135332;55;71;81
39815;142971;43;69;94
39816;8627;43;69;90
39817;9351;46;68;60
39818;226342;40;67;44
39819;204133;43;69;70
39820;105321;43;69;27
39821;158674;46;68;83
39822;52151;49;70;49
39823;74105;37;66;79
39824;249447;46;68;81
39825;237291;43;69;22
39826;3377;43;69;56
39827;234668;55;71;80
39828;9276;49;70;69
39829;105367;37;66;32
39830;196420;43;69;55
39831;225146;49;70;25
39832;189547;55;71;8
39833;133293;49;70;77
39834;37178;37;66;7
39835;19111;49;70;87
39836;47918;49;70;56
39837;49508;37;66;26
39838;19976;55;71;85
39839;122523;40;67;89
39840;199953;46;68;63
39841;145550;46;68;90
39842;107841;43;69;28
39843;58936;55;71;28
39844;215246;40;67;60
39845;241342;40;67;47
39846;147911;40;67;82
39847;130506;49;70;50
39848;178161;46;68;31
39849;77530;49;70;32
39850;51233;43;69;28
39851;192217;40;67;77
39852;236322;49;70;26
39853;84923;43;69;58
39854;71483;43;69;30
39855;37109;43;69;61
39856;64607;37;66;99
39857;198708;46;68;47
39858;129545;46;68;58
39859;158986;40;67;55
39860;148825;46;68;14
39861;113716;55;71;3
39862;149108;55;71;3
39863;142550;46;68;79
39864;134045;43;69;56
39865;25675;49;70;20
39866;240291;49;70;34
39867;117628;43;69;86
39868;133028;40;67;79
39869;68425;46;68;86
39870;149248;37;66;20
39871;247572;37;66;84
39872;88284;40;67;35
39873;196153;40;67;47
39874;230203;46;68;70
39875;205558;46;68;84
39876;9875;43;69;35
39877;107072;49;70;74
39878;58169;55;71;99
39879;138972;40;67;85
39880;155400;55;71;30
39881;237235;37;66;36
39882;81236;43;69;46
39883;187267;40;67;13
39884;43652;46;68;40
39885;227250;40;67;100
39886;181222;55;71;3
39887;212170;49;70;92
39888;129930;37;66;96
39889;15384;46;68;35
39890;56664;55;71;27
39891;113905;46;68;49
39892;84687;43;69;19
39893;126201;49;70;92
39894;243544;46;68;96
39895;21606;46;68;3
39896;205846;40;67;19
39897;171630;49;70;8
39898;79652;43;69;77
39899;162708;55;71;60
39900;215622;37;66;80
39901;76280;49;70;54
39902;123944;40;67;49
39903;166301;49;70;21
39904;162215;43;69;59
39905;237274;37;66;37
39906;103323;40;67;6
39907;222206;43;69;51
39908;178749;43;69;31
39909;144472;43;69;100
39910;33418;49;70;4
39911;143323;37;66;13
39912;117239;46;68;70
39913;221926;49;70;3
39914;123387;43;69;35
39915;117599;46;68;16
39916;73735;40;67;56
39917;77402;49;70;60
39918;216454;49;70;8
39919;44773;43;69;13
39920;228903;55;71;34
39921;238544;55;71;2
39922;204160;55;71;28
39923;247284;46;68;85
39924;224970;46;68;22
39925;229791;49;70;93
39926;147802;37;66;8
39927;77091;43;69;7
39928;2933;40;67;15
39929;80116;43;69;71
39930;43457;43;69;40
39931;138746;43;69;30
39932;20029;46;68;98
39933;128160;37;66;19
39934;71336;55;71;15
39935;175206;40;67;10
39936;49123;49;70;54
39937;120832;40;67;7
39938;207607;40;67;36
39939;184498;43;69;41
39940;223128;46;68;29
39941;136521;55;71;59
39942;102077;40;67;89
39943;17653;46;68;89
39944;2491;46;68;89
39945;135433;43;69;56
39946;100443;46;68;20
39947;14538;40;67;91
39948;242363;55;71;100
39949;2829;46;68;44
39950;114849;46;68;92
39951;24421;37;66;40
39952;41613;46;68;7
39953;49228;49;70;6
39954;227120;49;70;20
39955;1691;49;70;64
39956;152402;55;71;93
39957;187049;55;71;91
39958;83769;46;68;47
39959;174896;49;70;28
39960;116732;43;69;39
39961;142755;49;70;27
39962;214322;49;70;89
39963;195677;43;69;51
39964;56990;43;69;76
39965;42682;43;69;22
39966;37064;46;68;33
39967;176374;40;67;58
39968;32568;37;66;98
39969;229480;46;68;38
39970;230974;40;67;81
39971;167974;43;69;35
39972;182074;43;69;25
39973;52114;46;68;64
39974;167453;55;71;11
39975;83090;43;69;60
39976;141759;37;66;7
39977;141395;46;68;76
39978;223414;40;67;92
39979;167409;37;66;79
39980;183219;43;69;16
39981;51462;43;69;95
39982;59537;43;69;13
39983;82339;37;66;7
39984;228466;49;70;34
39985;186610;49;70;12
39986;28335;49;70;49
39987;50191;37;66;81
39988;125198;55;71;64
39989;45541;55;71;65
39990;89541;40;67;4
39991;184724;46;68;8
39992;95964;37;66;54
39993;131061;37;66;7
39994;33025;49;70;83
39995;137382;43;69;9
39996;74374;49;70;45
39997;169919;37;66;80
39998;93979;43;69;69
39999;131353;46;68;81
40000;104202;40;67;23
40001;68827;55;71;41
40002;42086;43;69;79
40003;182166;37;66;95
40004;247573;55;71;69
40005;162350;37;66;13
40006;10608;46;68;64
40007;112216;49;70;78
40008;56636;49;70;40
40009;26697;46;68;45
40010;228260;55;71;12
40011;30849;46;68;80
40012;100950;49;70;36
40013;119462;49;70;91
40014;162032;55;71;11
40015;99889;46;68;26
40016;36906;37;66;50
40017;124663;40;67;34
40018;231301;37;66;54
40019;236910;37;66;22
40020;96816;55;71;62
40021;91689;55;71;91
40022;132473;43;69;88
40023;248226;43;69;29
40024;25735;49;70;45
40025;207454;55;71;65
40026;241895;43;69;20
40027;50583;46;68;16
40028;22061;37;66;50
40029;112284;46;68;46
40030;8868;55;71;93
40031;64247;40;67;22
40032;48220;55;71;15
40033;38310;40;67;90
40034;49923;46;68;45
40035;141609;46;68;73
40036;85475;46;68;85
40037;11639;43;69;75
40038;242052;46;68;58
40039;1435;40;67;36
40040;102608;49;70;18
40041;5592;40;67;98
40042;79597;37;66;79
40043;181963;49;70;49
40044;240330;37;66;23
40045;141035;43;69;54
40046;158764;40;67;63
40047;21173;43;69;10
40048;208810;49;70;13
40049;134237;49;70;36
40050;153037;43;69;28
40051;216334;43;69;13
40052;2332;55;71;40
40053;83567;43;69;47
40054;51269;40;67;46
40055;28956;46;68;60
40056;207550;55;71;58
40057;29951;46;68;86
40058;106541;46;68;67
40059;233953;55;71;46
40060;145314;55;71;54
40061;54410;43;69;68
40062;173990;37;66;52
40063;75014;46;68;64
40064;186267;37;66;49
40065;55580;55;71;4
40066;107629;46;68;11
40067;244438;43;69;89
40068;135244;40;67;58
40069;197990;43;69;59
40070;213059;37;66;42
40071;177799;49;70;3
40072;140157;37;66;89
40073;115798;55;71;92
40074;192503;40;67;74
40075;59345;37;66;95
40076;79291;49;70;81
40077;150233;49;70;26
40078;200998;43;69;63
40079;143867;37;66;8
40080;139276;49;70;86
40081;127764;49;70;57
40082;203531;43;69;45
40083;176321;46;68;1
40084;79456;55;71;91
40085;1953;55;71;22
40086;32930;55;71;36
40087;154749;40;67;65
40088;138174;40;67;78
40089;233982;46;68;3
40090;103558;40;67;20
40091;81339;46;68;83
40092;165055;43;69;53
40093;80769;37;66;5
40094;46859;49;70;4
40095;206233;55;71;26
40096;57368;55;71;68
40097;248413;46;68;100
40098;228233;43;69;46
40099;216072;46;68;31
40100;214634;40;67;88
40101;204664;43;69;17
40102;136977;46;68;17
40103;184753;49;70;55
40104;7850;40;67;52
40105;15206;49;70;10
40106;102074;37;66;21
40107;39173;43;69;96
40108;144638;55;71;67
40109;43942;46;68;59
40110;158966;43;69;25
40111;92314;49;70;59
40112;11232;55;71;99
40113;238316;55;71;48
40114;125178;40;67;39
40115;222073;49;70;80
40116;79398;37;66;61
40117;731;46;68;64
40118;150207;49;70;78
40119;167077;37;66;56
40120;16274;43;69;92
40121;167818;37;66;54
40122;119987;40;67;41
40123;87260;40;67;96
40124;175860;55;71;11
40125;31105;55;71;50
40126;210393;37;66;19
40127;22937;49;70;69
40128;54176;46;68;86
40129;135777;43;69;36
40130;58163;37;66;67
40131;16093;43;69;98
40132;32718;37;66;22
40133;4276;40;67;81
40134;131624;40;67;10
40135;49483;43;69;2
40136;109913;55;71;99
40137;187480;46;68;58
40138;171602;55;71;96
40139;137661;43;69;32
40140;191481;49;70;7
40141;137541;37;66;19
40142;44353;43;69;48
40143;122970;55;71;63
40144;186279;55;71;10
40145;116748;55;71;19
40146;38116;49;70;46
40147;140374;46;68;29
40148;169145;49;70;53
40149;72896;37;66;44
40150;64534;46;68;36
40151;171718;37;66;81
40152;23738;55;71;61
40153;63733;43;69;36
40154;20894;55;71;17
40155;167860;40;67;19
40156;47794;55;71;78
40157;4744;46;68;73
40158;32846;37;66;15
40159;230942;49;70;17
40160;77798;46;68;91
40161;223855;40;67;34
40162;122731;40;67;8
40163;170335;43;69;13
40164;128758;46;68;28
40165;114549;43;69;1
40166;235977;37;66;92
40167;74135;40;67;70
40168;104007;37;66;79
40169;100661;49;70;98
40170;246045;55;71;10
40171;203335;40;67;58
40172;45882;46;68;53
40173;115285;43;69;28
40174;94870;37;66;47
40175;158650;46;68;78
40176;90085;43;69;6
40177;195280;37;66;50
40178;229191;46;68;98
40179;91100;43;69;73
40180;150435;55;71;98
40181;215537;46;68;61
40182;204527;40;67;60
40183;100832;40;67;33
40184;209423;40;67;26
40185;158373;55;71;79
40186;207421;46;68;86
40187;15149;40;67;45
40188;188514;40;67;16
40189;127824;49;70;42
40190;146773;43;69;24
40191;26559;55;71;5
40192;38718;37;66;3
40193;5430;40;67;54
40194;97238;40;67;38
40195;120774;40;67;76
40196;236070;46;68;74
40197;40153;55;71;2
40198;131726;43;69;13
40199;127425;43;69;93
40200;225738;40;67;47
40201;115951;37;66;8
40202;217103;40;67;12
40203;173967;49;70;87
40204;90235;40;67;64
40205;66248;46;68;55
40206;157372;43;69;85
40207;94864;55;71;27
40208;199722;43;69;20
40209;227303;40;67;58
40210;9773;40;67;20
40211;180123;37;66;41
40212;221869;49;70;78
40213;196152;40;67;2
40214;197584;46;68;42
40215;211052;55;71;76
40216;132581;46;68;51
40217;62408;37;66;61
40218;183747;37;66;9
40219;148719;40;67;69
40220;172270;43;69;55
40221;122369;46;68;91
40222;123984;37;66;6
40223;33615;46;68;29
40224;211527;46;68;98
40225;20394;37;66;38
40226;144946;49;70;91
40227;116779;46;68;94
40228;67123;37;66;81
40229;166120;55;71;23
40230;245844;46;68;60
40231;243665;37;66;35
40232;120309;49;70;29
40233;80113;49;70;80
40234;109097;49;70;13
40235;249010;37;66;85
40236;187383;46;68;90
40237;227989;40;67;46
40238;207598;43;69;46
40239;247315;40;67;87
40240;236513;55;71;34
40241;234285;37;66;95
40242;231544;37;66;83
40243;105301;55;71;79
40244;213498;40;67;20
40245;78826;46;68;43
40246;119508;55;71;73
40247;64158;46;68;11
40248;176647;37;66;93
40249;31249;46;68;34
40250;45201;43;69;66
40251;156272;46;68;73
40252;129145;49;70;62
40253;7219;55;71;15
40254;193273;37;66;92
40255;228629;37;66;81
40256;210379;49;70;50
40257;218842;55;71;59
40258;238090;37;66;88
40259;186217;40;67;38
40260;128667;43;69;66
40261;207967;55;71;13
40262;90084;55;71;53
40263;64864;55;71;81
40264;184329;43;69;33
40265;160525;37;66;24
40266;216759;37;66;51
40267;107387;43;69;94
40268;96594;43;69;91
40269;113399;40;67;14
40270;209311;49;70;27
40271;98593;46;68;81
40272;129558;40;67;78
40273;173444;55;71;1
40274;143506;43;69;86
40275;213442;55;71;55
40276;27778;43;69;22
40277;131909;46;68;96
40278;21744;46;68;71
40279;197226;49;70;47
40280;41970;40;67;67
40281;205022;49;70;57
40282;203767;49;70;87
40283;32148;55;71;91
40284;104204;46;68;6
40285;237645;49;70;99
40286;134287;37;66;20
40287;133456;55;71;82
40288;103380;43;69;10
40289;130227;49;70;79
40290;85247;43;69;41
40291;48841;43;69;86
40292;174684;43;69;79
40293;97501;40;67;85
40294;10565;37;66;87
40295;77094;43;69;41
40296;63443;55;71;42
40297;131851;43;69;89
40298;158543;55;71;70
40299;36790;46;68;57
40300;122894;46;68;43
40301;124330;37;66;19
40302;128964;46;68;51
40303;246336;49;70;92
40304;231073;43;69;18
40305;128466;40;67;29
40306;220394;49;70;47
40307;70029;43;69;42
40308;213118;43;69;43
40309;80151;37;66;50
40310;212446;37;66;11
